1 PERIODO,2 CUO,3 CORRELATIVO,4 CODIGO DE CATALOGO UTILIZADO,5 CODIGO PROPIO DEL ACTIVO FIJO CORRESPONDIENTE AL CATALOGO SENALADO EN EL CAMPO 4,6 CODIGO DE CATALOGO UTILIZADO,7 CODIGO DE EXISTENCIA CORRESPONDIENTE AL CATALOGO SENALADO EN EL CAMPO 6,8 CODIGO DEL TIPO DE ACTIVO FIJO (VALIDAR CON PARAMETRO TABLA 18),9 CODIGO DE LA CUENTA CONTABLE DEL ACTIVO FIJO,10 ESTADO DEL ACTIVO FIJO (VALIDAR CON PARAMETRO TABLA 19),11 DESCRIPCION DEL ACTIVO FIJO,12 MARCA DEL ACTIVO FIJO,13 MODELO DEL ACTIVO FIJO,14 NUMERO DE SERIE Y/O PLACA DEL ACTIVO FIJO,15 IMPORTE DEL SALDO INICIAL DEL ACTIVO FIJO ,16 ADQUISICION,17 IMPORTE DE LAS MEJORAS DEL ACTIVO FIJO,18 IMPORTE DE LOS RETIROS Y/O BAJAS DEL ACTIVO FIJO,19 IMPORTE POR OTROS AJUSTES EN EL VALOR DEL ACTIVO FIJO,20 VALOR DE LA REVALUACION VOLUNTARIA EFECTUADA,21 VALOR DE LA REVALUACION EFECTUADA POR REORGANIZACION DE SOCIEDADES,22 VALOR DE OTRAS REVALUACIONES EFECTUADA,23 IMPORTE DEL VALOR DEL AJUSTE POR INFLACION DEL ACTIVO FIJO,24 FECHA DE ADQUISICION DEL ACTIVO FIJO,25 FECHA DE INICIO DEL USO DEL ACTIVO FIJO,26 CODIGO DEL MÉTODO APLICADO EN EL CALCULO DE LA DEPRECIACION,27 NUMERO DE DOCUMENTO DE AUTORIZACION PARA CAMBIAR EL MÉTODO DE LA DEPRECIACION,FORMULA (NUMÉRICA),29 DEPRECIACION ACUMULADA AL CIERRE DEL EJERCICIO ANTERIOR.,30 VALOR DE LA DEPRECIACION DEL EJERCICIO SIN CONSIDERAR LA REVALUACION,31 VALOR DE LA DEPRECIACION DEL EJERCICIO RELACIONADA CON LOS RETIROS Y/O BAJAS DEL ACTIVO FIJO,32 VALOR DE LA DEPRECIACION RELACIONADA CON OTROS AJUSTES,33 VALOR DE LA DEPRECIACION DE LA REVALUACION VOLUNTARIA EFECTUADA,34 VALOR DE LA DEPRECIACION DE LA REVALUACION EFECTUADA POR REORGANIZACION DE SOCIEDADES,35 VALOR DE LA DEPRECIACION DE OTRAS REVALUACIONES EFECTUADAS,36 VALOR DEL AJUSTE POR INFLACION DE LA DEPRECIACION,37 INDICA EL ESTADO DE LA OPERACION,
20230000,1293,M1293,9,FAM000207,,,2,332111,9,DATA CENTER STA CATALINA 08 TORNILLO C/T,-,-,-,342.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13/08/2020,01/09/2020,1,0000,16.25,1.43,-1.43,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1396,M1396,9,FAM000208,,,2,332111,9,DATA CENTER STA CATALINA 06 ACCESORIO DA,-,-,-,55.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13/08/2020,01/09/2020,1,0000,16.25,0.23,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1397,M1397,9,FAM000208,,,2,332111,9,DATA CENTER STA CATALINA 06 ACCESORIO DA,-,-,-,55.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13/08/2020,01/09/2020,1,0000,16.25,0.23,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1395,M1395,9,FAM000208,,,2,332111,9,DATA CENTER STA CATALINA 06 ACCESORIO DA,-,-,-,55.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13/08/2020,01/09/2020,1,0000,16.25,0.23,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1295,M1295,9,FAM000209,,,2,332111,9,DATA CENTER SANTA CATALINA RHONAPLAST AC,-,-,-,7921.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21/11/2019,01/12/2019,1,0000,20.00,33.01,-33.01,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1297,M1297,9,FAM000209,,,2,332111,9,DATA CENTER SANTA CATALINA RHONAPLAST AC,-,-,-,7921.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21/11/2019,01/12/2019,1,0000,20.00,33.01,-33.01,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1296,M1296,9,FAM000209,,,2,332111,9,DATA CENTER SANTA CATALINA RHONAPLAST AC,-,-,-,7921.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21/11/2019,01/12/2019,1,0000,20.00,33.01,-33.01,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1399,M1399,9,FAM000210,,,2,332111,9,DATA CENTER SANTA CATALINA 30% ADELANTO ,-,-,-,10407.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/10/2019,01/11/2019,1,0000,20.42,43.36,-43.36,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1398,M1398,9,FAM000210,,,2,332111,9,DATA CENTER SANTA CATALINA 30% ADELANTO ,-,-,-,10407.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/10/2019,01/11/2019,1,0000,20.42,43.36,-43.36,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1400,M1400,9,FAM000210,,,2,332111,9,DATA CENTER SANTA CATALINA 30% ADELANTO ,-,-,-,10407.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/10/2019,01/11/2019,1,0000,20.42,43.36,-43.36,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1403,M1403,9,FAM000211,,,2,332111,9,DATA CENTER SANTA CATALINA INSTALACION P,-,-,-,3419.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/12/2019,01/01/2020,1,0000,19.58,14.25,-14.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1401,M1401,9,FAM000211,,,2,332111,9,DATA CENTER SANTA CATALINA INSTALACION P,-,-,-,3419.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/12/2019,01/01/2020,1,0000,19.58,14.25,-14.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1402,M1402,9,FAM000211,,,2,332111,9,DATA CENTER SANTA CATALINA INSTALACION P,-,-,-,3419.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/12/2019,01/01/2020,1,0000,19.58,14.25,-14.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1299,M1299,9,FAM000212,,,2,332111,9,DATA CENTER STA CATALINA PASO DE ESCALER,-,-,-,24088.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/01/2020,01/02/2020,1,0000,19.17,100.37,-100.37,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1298,M1298,9,FAM000212,,,2,332111,9,DATA CENTER STA CATALINA PASO DE ESCALER,-,-,-,24088.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/01/2020,01/02/2020,1,0000,19.17,100.37,-100.37,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1300,M1300,9,FAM000212,,,2,332111,9,DATA CENTER STA CATALINA PASO DE ESCALER,-,-,-,24088.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/01/2020,01/02/2020,1,0000,19.17,100.37,-100.37,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1502,M1502,9,FAM000213,,,2,332111,9,DATA CENTER STA CATALINA 91 BASTIDOR ADO,-,-,-,3458.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/08/2020,01/09/2020,1,0000,16.25,14.41,-14.41,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1501,M1501,9,FAM000213,,,2,332111,9,DATA CENTER STA CATALINA 91 BASTIDOR ADO,-,-,-,3458.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/08/2020,01/09/2020,1,0000,16.25,14.41,-14.41,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1503,M1503,9,FAM000213,,,2,332111,9,DATA CENTER STA CATALINA 91 BASTIDOR ADO,-,-,-,3458.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/08/2020,01/09/2020,1,0000,16.25,14.41,-14.41,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1404,M1404,9,FAM000214,,,2,332111,9,DATA CENTER STA CATALINA OBRA CIVIL,-,-,-,14732.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21/09/2020,01/10/2020,1,0000,15.83,61.39,-61.39,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1405,M1405,9,FAM000214,,,2,332111,9,DATA CENTER STA CATALINA OBRA CIVIL,-,-,-,14732.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21/09/2020,01/10/2020,1,0000,15.83,61.39,-61.39,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1406,M1406,9,FAM000214,,,2,332111,9,DATA CENTER STA CATALINA OBRA CIVIL,-,-,-,14732.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21/09/2020,01/10/2020,1,0000,15.83,61.39,-61.39,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1504,M1504,9,FAM000215,,,2,332111,9,DATA CENTER SANTA CATALINA AMPLIACION DE,-,-,-,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/12/2019,01/01/2020,1,0000,19.58,6.25,-6.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1506,M1506,9,FAM000215,,,2,332111,9,DATA CENTER SANTA CATALINA AMPLIACION DE,-,-,-,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/12/2019,01/01/2020,1,0000,19.58,6.25,-6.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1505,M1505,9,FAM000215,,,2,332111,9,DATA CENTER SANTA CATALINA AMPLIACION DE,-,-,-,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/12/2019,01/01/2020,1,0000,19.58,6.25,-6.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1408,M1408,9,FAM000216,,,2,332111,9,DATA CENTER SANTA CATALINA PINTADO Y TRA,-,-,-,34038.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/12/2019,01/01/2020,1,0000,19.58,141.83,-141.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1407,M1407,9,FAM000216,,,2,332111,9,DATA CENTER SANTA CATALINA PINTADO Y TRA,-,-,-,34038.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/12/2019,01/01/2020,1,0000,19.58,141.83,-141.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1409,M1409,9,FAM000216,,,2,332111,9,DATA CENTER SANTA CATALINA PINTADO Y TRA,-,-,-,34038.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/12/2019,01/01/2020,1,0000,19.58,141.83,-141.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1509,M1509,9,FAM000217,,,2,332111,9,ALMACEN SURQUILLO INSTALACION DE CABLEAD,-,-,-,5435.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/12/2020,01/01/2021,1,0000,14.58,22.65,-22.65,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1508,M1508,9,FAM000217,,,2,332111,9,ALMACEN SURQUILLO INSTALACION DE CABLEAD,-,-,-,5435.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/12/2020,01/01/2021,1,0000,14.58,22.65,-22.65,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1507,M1507,9,FAM000217,,,2,332111,9,ALMACEN SURQUILLO INSTALACION DE CABLEAD,-,-,-,5435.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/12/2020,01/01/2021,1,0000,14.58,22.65,-22.65,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1410,M1410,9,FAM000218,,,2,332111,9,TRUJILLO HABILITACION DE OFICINA,-,-,-,5296.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20/12/2019,01/01/2020,1,0000,19.58,22.07,-22.07,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1411,M1411,9,FAM000218,,,2,332111,9,TRUJILLO HABILITACION DE OFICINA,-,-,-,5296.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20/12/2019,01/01/2020,1,0000,19.58,22.07,-22.07,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1412,M1412,9,FAM000218,,,2,332111,9,TRUJILLO HABILITACION DE OFICINA,-,-,-,5296.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20/12/2019,01/01/2020,1,0000,19.58,22.07,-22.07,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1415,M1415,9,FAM000219,,,2,332111,9,TRUJILLO IMPLEMENTACION DE OFICINA,-,-,-,5296.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18/12/2019,01/01/2020,1,0000,19.58,22.07,-22.07,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1414,M1414,9,FAM000219,,,2,332111,9,TRUJILLO IMPLEMENTACION DE OFICINA,-,-,-,5296.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18/12/2019,01/01/2020,1,0000,19.58,22.07,-22.07,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1413,M1413,9,FAM000219,,,2,332111,9,TRUJILLO IMPLEMENTACION DE OFICINA,-,-,-,5296.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18/12/2019,01/01/2020,1,0000,19.58,22.07,-22.07,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1511,M1511,9,FAM000220,,,2,332111,9,ALMACEN MOSTAJO FABRICACION DE UN TECHO ,-,-,-,9900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/11/2017,01/12/2017,1,0000,30.00,41.25,-41.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1510,M1510,9,FAM000220,,,2,332111,9,ALMACEN MOSTAJO FABRICACION DE UN TECHO ,-,-,-,9900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/11/2017,01/12/2017,1,0000,30.00,41.25,-41.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1512,M1512,9,FAM000220,,,2,332111,9,ALMACEN MOSTAJO FABRICACION DE UN TECHO ,-,-,-,9900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/11/2017,01/12/2017,1,0000,30.00,41.25,-41.25,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1515,M1515,9,FAM000221,,,2,332111,9,ALMACEN MOSTAJO COMPRA DE SUMINISTRO,-,-,-,13775.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/09/2017,01/10/2017,1,0000,30.83,57.40,-57.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1513,M1513,9,FAM000221,,,2,332111,9,ALMACEN MOSTAJO COMPRA DE SUMINISTRO,-,-,-,13775.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/09/2017,01/10/2017,1,0000,30.83,57.40,-57.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1514,M1514,9,FAM000221,,,2,332111,9,ALMACEN MOSTAJO COMPRA DE SUMINISTRO,-,-,-,13775.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/09/2017,01/10/2017,1,0000,30.83,57.40,-57.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1417,M1417,9,FAM000222,,,2,332111,9,ALMACEN MOSTAJO TRABAJOS EN ALMACEN MOST,-,-,-,6600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/11/2017,01/12/2017,1,0000,30.00,27.50,-27.50,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1416,M1416,9,FAM000222,,,2,332111,9,ALMACEN MOSTAJO TRABAJOS EN ALMACEN MOST,-,-,-,6600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/11/2017,01/12/2017,1,0000,30.00,27.50,-27.50,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1418,M1418,9,FAM000222,,,2,332111,9,ALMACEN MOSTAJO TRABAJOS EN ALMACEN MOST,-,-,-,6600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/11/2017,01/12/2017,1,0000,30.00,27.50,-27.50,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1518,M1518,9,FAM000223,,,2,332111,9,ALMACEN MOSTAJO FABRICACION DE CONTORNO ,-,-,-,2170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/11/2017,01/12/2017,1,0000,30.00,9.04,-9.04,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1517,M1517,9,FAM000223,,,2,332111,9,ALMACEN MOSTAJO FABRICACION DE CONTORNO ,-,-,-,2170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/11/2017,01/12/2017,1,0000,30.00,9.04,-9.04,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1516,M1516,9,FAM000223,,,2,332111,9,ALMACEN MOSTAJO FABRICACION DE CONTORNO ,-,-,-,2170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/11/2017,01/12/2017,1,0000,30.00,9.04,-9.04,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1420,M1420,9,FAM000224,,,2,332111,9,OFICINA TRUJILLO  SERVICIO DE INSTALACIO,-,-,-,3519.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/01/2020,01/02/2020,1,0000,19.17,14.66,-14.66,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1419,M1419,9,FAM000224,,,2,332111,9,OFICINA TRUJILLO  SERVICIO DE INSTALACIO,-,-,-,3519.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/01/2020,01/02/2020,1,0000,19.17,14.66,-14.66,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1421,M1421,9,FAM000224,,,2,332111,9,OFICINA TRUJILLO  SERVICIO DE INSTALACIO,-,-,-,3519.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/01/2020,01/02/2020,1,0000,19.17,14.66,-14.66,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1521,M1521,9,FAM000225,,,2,332111,9,GB2 INSTALACION DE COBERTURA TENSI,-,-,-,2808.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/05/2017,01/06/2017,1,0000,32.50,11.70,-11.70,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1520,M1520,9,FAM000225,,,2,332111,9,GB2 INSTALACION DE COBERTURA TENSI,-,-,-,2808.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/05/2017,01/06/2017,1,0000,32.50,11.70,-11.70,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1519,M1519,9,FAM000225,,,2,332111,9,GB2 INSTALACION DE COBERTURA TENSI,-,-,-,2808.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/05/2017,01/06/2017,1,0000,32.50,11.70,-11.70,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1424,M1424,9,FAM000226,,,2,332111,9,GB2 INSTALACION DE COBERTURA TENS,-,-,-,6552.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/04/2017,01/05/2017,1,0000,32.92,27.30,-27.30,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1422,M1422,9,FAM000226,,,2,332111,9,GB2 INSTALACION DE COBERTURA TENS,-,-,-,6552.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/04/2017,01/05/2017,1,0000,32.92,27.30,-27.30,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1423,M1423,9,FAM000226,,,2,332111,9,GB2 INSTALACION DE COBERTURA TENS,-,-,-,6552.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/04/2017,01/05/2017,1,0000,32.92,27.30,-27.30,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1522,M1522,9,FAM000227,,,2,332111,9,GB2 SERVICIO DE ELABORACION DE EXP,-,-,-,14639.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/03/2017,01/04/2017,1,0000,33.33,61.00,-61.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1524,M1524,9,FAM000227,,,2,332111,9,GB2 SERVICIO DE ELABORACION DE EXP,-,-,-,14639.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/03/2017,01/04/2017,1,0000,33.33,61.00,-61.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1523,M1523,9,FAM000227,,,2,332111,9,GB2 SERVICIO DE ELABORACION DE EXP,-,-,-,14639.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/03/2017,01/04/2017,1,0000,33.33,61.00,-61.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1426,M1426,9,FAM000228,,,2,332111,9,GB2 PRESUPUESTO DE MANT. DE TUBERI,-,-,-,937.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/03/2017,01/04/2017,1,0000,33.33,3.91,-3.91,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1425,M1425,9,FAM000228,,,2,332111,9,GB2 PRESUPUESTO DE MANT. DE TUBERI,-,-,-,937.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/03/2017,01/04/2017,1,0000,33.33,3.91,-3.91,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1427,M1427,9,FAM000228,,,2,332111,9,GB2 PRESUPUESTO DE MANT. DE TUBERI,-,-,-,937.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/03/2017,01/04/2017,1,0000,33.33,3.91,-3.91,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1527,M1527,9,FAM000229,,,2,332111,9,GB2 PRESUPUESTO ADICIONAL DE LABOR,-,-,-,18579.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/03/2017,01/04/2017,1,0000,33.33,77.41,-77.41,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1525,M1525,9,FAM000229,,,2,332111,9,GB2 PRESUPUESTO ADICIONAL DE LABOR,-,-,-,18579.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/03/2017,01/04/2017,1,0000,33.33,77.41,-77.41,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1526,M1526,9,FAM000229,,,2,332111,9,GB2 PRESUPUESTO ADICIONAL DE LABOR,-,-,-,18579.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/03/2017,01/04/2017,1,0000,33.33,77.41,-77.41,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1430,M1430,9,FAM000230,,,2,332111,9,GB2 LEVANTAMINTO TOPOGRAFICO,-,-,-,5500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/02/2017,01/03/2017,1,0000,33.75,22.92,-22.92,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1429,M1429,9,FAM000230,,,2,332111,9,GB2 LEVANTAMINTO TOPOGRAFICO,-,-,-,5500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/02/2017,01/03/2017,1,0000,33.75,22.92,-22.92,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1428,M1428,9,FAM000230,,,2,332111,9,GB2 LEVANTAMINTO TOPOGRAFICO,-,-,-,5500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/02/2017,01/03/2017,1,0000,33.75,22.92,-22.92,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1530,M1530,9,FAM000231,,,2,332111,9,GB2 PROPUESTO ADICIONAL DEMOLICION,-,-,-,17509.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10/02/2017,01/03/2017,1,0000,33.75,72.96,-72.96,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1528,M1528,9,FAM000231,,,2,332111,9,GB2 PROPUESTO ADICIONAL DEMOLICION,-,-,-,17509.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10/02/2017,01/03/2017,1,0000,33.75,72.96,-72.96,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1529,M1529,9,FAM000231,,,2,332111,9,GB2 PROPUESTO ADICIONAL DEMOLICION,-,-,-,17509.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10/02/2017,01/03/2017,1,0000,33.75,72.96,-72.96,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1431,M1431,9,FAM000232,,,2,332111,9,DC STA CATALINA HABILITACION E INST. DE ,-,-,-,2102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/03/2019,01/04/2019,1,0000,23.33,8.76,-8.76,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1433,M1433,9,FAM000232,,,2,332111,9,DC STA CATALINA HABILITACION E INST. DE ,-,-,-,2102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/03/2019,01/04/2019,1,0000,23.33,8.76,-8.76,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1432,M1432,9,FAM000232,,,2,332111,9,DC STA CATALINA HABILITACION E INST. DE ,-,-,-,2102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04/03/2019,01/04/2019,1,0000,23.33,8.76,-8.76,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1532,M1532,9,FAM000233,,,2,332111,9,DATA CENTER SANTA CATALINA PINTADO Y TRA,-,-,-,12400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/12/2019,01/01/2020,1,0000,19.58,51.67,-51.67,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1533,M1533,9,FAM000233,,,2,332111,9,DATA CENTER SANTA CATALINA PINTADO Y TRA,-,-,-,12400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/12/2019,01/01/2020,1,0000,19.58,51.67,-51.67,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1531,M1531,9,FAM000233,,,2,332111,9,DATA CENTER SANTA CATALINA PINTADO Y TRA,-,-,-,12400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/12/2019,01/01/2020,1,0000,19.58,51.67,-51.67,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1434,M1434,9,FAM000234,,,2,332111,9,DATA CENTER SANTA CATALINA TASACION COME,-,-,-,1380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27/11/2019,01/12/2019,1,0000,20.00,5.75,-5.75,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1435,M1435,9,FAM000234,,,2,332111,9,DATA CENTER SANTA CATALINA TASACION COME,-,-,-,1380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27/11/2019,01/12/2019,1,0000,20.00,5.75,-5.75,0.00,0.00,0.00,0.00,0.00,0.00,1,
